"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42446.3989421296,1568796,41,1,4343,1.594444E-02,922
42446.3994166667,1569206,1.7,2,4344,1.383333E-03,138
42446.3994363426,1569223,30.2,1,4344,1.174444E-02,1033
42446.3997858796,1569525,1.6,2,4345,1.344444E-03,204
42446.3998043981,1569541,1.4,2,4346,1.266667E-03,204
42446.3998206019,1569555,1.8,2,4347,1.422222E-03,164
42446.3998414352,1569573,4.2,2,4348,2.355556E-03,124
42446.3998900463,1569615,65.5,1,4348,2.547222E-02,732
42446.4006481481,1570270,.7,2,4349,9.944445E-04,101
42446.40065625,1570277,1.6,2,4350,1.344444E-03,242
42446.4006747685,1570293,1.8,2,4351,1.422222E-03,267
42446.4006956019,1570311,1.9,2,4352,1.461111E-03,212
42446.4007175926,1570330,59.4,1,4352,.0231,1321
42446.4014050926,1570924,3.1,2,4353,1.927778E-03,317
42446.4014409722,1570955,1.4,2,4354,1.266667E-03,251
42446.4014571759,1570969,1.9,2,4355,1.461111E-03,236
42446.4014791667,1570988,1.5,2,4356,1.305556E-03,217
42446.4014965278,1571003,2.8,2,4357,1.811111E-03,437
42446.4015289352,1571031,82.3,1,4357,3.200556E-02,599
42446.4024814815,1571854,1.7,2,4358,1.383333E-03,222
42446.4025011574,1571871,1.4,2,4359,1.266667E-03,198
42446.4025173611,1571885,1.4,2,4360,1.266667E-03,292
42446.4025335648,1571899,2.7,2,4361,1.772222E-03,488
42446.4025648148,1571926,1.5,2,4362,1.305556E-03,347
42446.4025821759,1571941,1.2,2,4363,1.188889E-03,330
42446.4025960648,1571953,2.6,2,4364,1.733333E-03,302
42446.4026261574,1571979,1.4,2,4365,1.266667E-03,370
42446.4026423611,1571993,2.4,2,4366,1.655556E-03,687
42446.4026701389,1572017,1.3,2,4367,1.227778E-03,528
42446.4026851852,1572030,1.3,2,4368,1.227778E-03,403
42446.4027002315,1572043,1.3,2,4369,1.227778E-03,278
42446.4027152778,1572056,1.5,2,4370,1.305556E-03,368
42446.4027326389,1572071,1.2,2,4371,1.188889E-03,388
42446.4027465278,1572083,1.1,2,4372,.00115,515
42446.4027592593,1572094,.9,2,4373,1.072222E-03,453
42446.4027696759,1572103,.8,2,4374,1.033333E-03,379
42446.4027789352,1572111,1,2,4375,1.111111E-03,601
42446.4027905093,1572121,1,2,4376,1.111111E-03,320
42446.4028020833,1572131,1.1,2,4377,.00115,457
42446.4028148148,1572142,1.6,2,4378,1.344444E-03,284
42446.4028333333,1572158,1.6,2,4379,1.344444E-03,317
42446.4028518519,1572174,1.1,2,4380,.00115,375
42446.4028645833,1572185,1.3,2,4381,1.227778E-03,481
42446.4028796296,1572198,5.3,2,4382,2.783333E-03,535
42446.4029409722,1572251,1.4,2,4383,1.266667E-03,215
42446.4029571759,1572265,2.8,2,4384,1.811111E-03,535
42446.4029895833,1572293,1.1,2,4385,.00115,261
42446.4030023148,1572304,1.2,2,4386,1.188889E-03,438
42446.4030162037,1572316,1.4,2,4387,1.266667E-03,409
42446.4030324074,1572330,1,2,4388,1.111111E-03,306
42446.4030439815,1572340,1,2,4389,1.111111E-03,279
42446.4030555556,1572350,1.2,2,4390,1.188889E-03,459
42446.4030694444,1572362,1,2,4391,1.111111E-03,343
42446.4030810185,1572372,1.2,2,4392,1.188889E-03,278
42446.4030949074,1572384,1.2,2,4393,1.188889E-03,298
42446.4031087963,1572396,1.1,2,4394,.00115,411
42446.4031215278,1572407,1.1,2,4395,.00115,267
42446.4031342593,1572418,1.1,2,4396,.00115,430
42446.4031469907,1572429,1.1,2,4397,.00115,469
42446.4031597222,1572440,1.2,2,4398,1.188889E-03,370
42446.4031736111,1572452,1.2,2,4399,1.188889E-03,440
42446.4031875,1572464,1.1,2,4400,.00115,274
42446.4032002315,1572475,1.1,2,4401,.00115,287
42446.403212963,1572486,1.2,2,4402,1.188889E-03,338
42446.4032268519,1572498,1.3,2,4403,1.227778E-03,388
42446.4032418982,1572511,1.3,2,4404,1.227778E-03,318
42446.4032569444,1572524,1.3,2,4405,1.227778E-03,329
42446.4032719907,1572537,1.1,2,4406,.00115,242
42446.4032847222,1572548,1.4,2,4407,1.266667E-03,259
42446.4033009259,1572562,1.5,2,4408,1.305556E-03,325
42446.403318287,1572577,1.6,2,4409,1.344444E-03,237
42446.4033368056,1572593,1.6,2,4410,1.344444E-03,215
42446.4033553241,1572609,6.6,1,4410,2.566667E-03,150
42446.403431713,1572675,1.8,2,4411,1.422222E-03,188
42446.4034525463,1572693,27.4,1,4411,1.065555E-02,646
42446.4037696759,1572967,1.7,2,4412,1.383333E-03,167
42446.4037893519,1572984,1.8,2,4413,1.422222E-03,230
42446.4038101852,1573002,2.9,2,4414,.00185,426
42446.40384375,1573031,20.6,1,4414,8.011111E-03,646
42446.4040821759,1573237,4.9,2,4415,2.627778E-03,412
42446.4041388889,1573286,1.3,2,4416,1.227778E-03,269
42446.4041539352,1573299,1.3,2,4417,1.227778E-03,273
42446.4041689815,1573312,1.3,2,4418,1.227778E-03,388
42446.4041840278,1573325,24.4,1,4418,9.488889E-03,707
42446.4044664352,1573569,1.7,2,4419,1.383333E-03,153
42446.4044861111,1573586,1.4,2,4420,1.266667E-03,274
42446.4045023148,1573600,1.2,2,4421,1.188889E-03,234
42446.4045162037,1573612,1.3,2,4422,1.227778E-03,372
42446.40453125,1573625,1.1,2,4423,.00115,387
42446.4045439815,1573636,1.2,2,4424,1.188889E-03,376
42446.4045578704,1573648,1.2,2,4425,1.188889E-03,391
42446.4045717593,1573660,1.2,2,4426,1.188889E-03,296
42446.4045856482,1573672,1.5,2,4427,1.305556E-03,358
42446.4046030093,1573687,2.4,2,4428,1.655556E-03,387
42446.404630787,1573711,1.2,2,4429,1.188889E-03,152
42446.4046446759,1573723,174.3,1,4429,6.778333E-02,1872
42446.406662037,1575466,1.3,2,4430,1.227778E-03,166
42446.4066770833,1575479,1.8,2,4431,1.422222E-03,221
42446.4066979167,1575497,1.4,2,4432,1.266667E-03,244
42446.4067141204,1575511,1.3,2,4433,1.227778E-03,166
42446.4067291667,1575524,1.4,2,4434,1.266667E-03,234
42446.4067453704,1575538,1.5,2,4435,1.305556E-03,232
42446.4067627315,1575553,1.6,2,4436,1.344444E-03,194
42446.40678125,1575569,1.5,2,4437,1.305556E-03,137
42446.4067986111,1575584,1.8,2,4438,1.422222E-03,128
42446.4068194444,1575602,4,2,4439,2.277778E-03,253
42446.4068657407,1575642,2.9,2,4440,.00185,396
42446.4068993056,1575671,1.7,2,4441,1.383333E-03,235
42446.4069189815,1575688,3.3,2,4442,2.005555E-03,295
42446.4069571759,1575721,1.6,2,4443,1.344444E-03,136
42446.4069756944,1575737,1.6,2,4444,1.344444E-03,153
42446.406994213,1575753,8.4,1,4444,3.266667E-03,463
42446.4070914352,1575837,3.3,2,4445,2.005555E-03,159
42446.4071296296,1575870,29,1,4445,1.127778E-02,667
42446.4074652778,1576160,4.4,2,4446,2.433333E-03,550
42446.4075162037,1576204,5.4,2,4447,2.822222E-03,668
42446.4075787037,1576258,27.2,1,4447,1.057778E-02,2164
42446.4078935185,1576530,1.5,2,4448,1.305556E-03,174
42446.4079108796,1576545,1.4,2,4449,1.266667E-03,193
42446.4079270833,1576559,8.6,1,4449,3.344445E-03,411
42446.4080266204,1576645,1.7,2,4450,1.383333E-03,182
42446.4080462963,1576662,1.6,2,4451,1.344444E-03,202
42446.4080648148,1576678,1.5,2,4452,1.305556E-03,306
42446.4080821759,1576693,1.4,2,4453,1.266667E-03,269
42446.4080983796,1576707,1.6,2,4454,1.344444E-03,186
42446.4081168982,1576723,8.2,1,4454,3.188889E-03,412
42446.4082118056,1576805,5.3,2,4455,2.783333E-03,591
42446.4082731481,1576858,4.6,2,4456,2.511111E-03,346
42446.4083263889,1576904,11.9,1,4456,4.627778E-03,472
42446.4084641204,1577023,1.6,2,4457,1.344444E-03,220
42446.4084826389,1577039,1.4,2,4458,1.266667E-03,224
42446.4084988426,1577053,1.7,2,4459,1.383333E-03,220
42446.4085185185,1577070,1.4,2,4460,1.266667E-03,255
42446.4085347222,1577084,1.6,2,4461,1.344444E-03,272
42446.4085532407,1577100,1.4,2,4462,1.266667E-03,199
42446.4085694444,1577114,1.5,2,4463,1.305556E-03,259
42446.4085868056,1577129,1.4,2,4464,1.266667E-03,176
42446.4086030093,1577143,5,2,4465,2.666667E-03,198
42446.4086608796,1577193,50.9,1,4465,1.979445E-02,1632
42446.40925,1577702,.9,2,4466,1.072222E-03,106
42446.4092604167,1577711,1.4,2,4467,1.266667E-03,247
42446.4092766204,1577725,5.8,2,4468,2.977778E-03,323
42446.40934375,1577783,3.7,2,4469,2.161111E-03,390
42446.4093865741,1577820,48.6,1,4469,.0189,567
42446.4099490741,1578306,2.5,2,4470,1.694444E-03,179
42446.4099780093,1578331,1.4,2,4471,1.266667E-03,219
42446.409994213,1578345,1.2,2,4472,1.188889E-03,293
42446.4100081019,1578357,1.3,2,4473,1.227778E-03,278
42446.4100231482,1578370,1.2,2,4474,1.188889E-03,208
42446.410037037,1578382,1.5,2,4475,1.305556E-03,282
42446.4100543981,1578397,1.3,2,4476,1.227778E-03,241
42446.4100694445,1578410,1.3,2,4477,1.227778E-03,261
42446.4100844907,1578423,1.3,2,4478,1.227778E-03,280
42446.410099537,1578436,1.4,2,4479,1.266667E-03,248
42446.4101157407,1578450,1.4,2,4480,1.266667E-03,192
42446.4101319444,1578464,7.6,1,4480,2.955555E-03,574
42446.4102199074,1578540,3.5,2,4481,2.083333E-03,388
42446.4102604167,1578575,1.3,2,4482,1.227778E-03,254
42446.410275463,1578588,1.3,2,4483,1.227778E-03,255
42446.4102905093,1578601,9,1,4483,.0035,479
42446.4103946759,1578691,2.9,2,4484,.00185,535
42446.4104282407,1578720,1.3,2,4485,1.227778E-03,254
42446.410443287,1578733,1.3,2,4486,1.227778E-03,366
42446.4104583333,1578746,54.3,1,4486,2.111667E-02,1051
42446.4110868056,1579289,1.5,2,4487,1.305556E-03,315
42446.4111041667,1579304,1.8,2,4488,1.422222E-03,267
42446.411125,1579322,1.3,2,4489,1.227778E-03,321
42446.4111400463,1579335,1.4,2,4490,1.266667E-03,376
42446.41115625,1579349,1.3,2,4491,1.227778E-03,383
42446.4111712963,1579362,1.3,2,4492,1.227778E-03,505
42446.4111863426,1579375,1.1,2,4493,.00115,328
42446.4111990741,1579386,1.2,2,4494,1.188889E-03,575
42446.411212963,1579398,1.1,2,4495,.00115,320
42446.4112256944,1579409,1.4,2,4496,1.266667E-03,498
42446.4112418982,1579423,.9,2,4497,1.072222E-03,265
42446.4112523148,1579432,1.3,2,4498,1.227778E-03,382
42446.4112673611,1579445,1.2,2,4499,1.188889E-03,433
42446.41128125,1579457,1.2,2,4500,1.188889E-03,332
42446.4112951389,1579469,1.2,2,4501,1.188889E-03,420
42446.4113090278,1579481,1.1,2,4502,.00115,430
42446.4113217593,1579492,1.3,2,4503,1.227778E-03,524
42446.4113368056,1579505,1.2,2,4504,1.188889E-03,292
42446.4113506944,1579517,1.2,2,4505,1.188889E-03,390
42446.4113645833,1579529,1.2,2,4506,1.188889E-03,434
42446.4113784722,1579541,1.2,2,4507,1.188889E-03,446
42446.4113923611,1579553,1.4,2,4508,1.266667E-03,397
42446.4114085648,1579567,1.3,2,4509,1.227778E-03,286
42446.4114236111,1579580,1.3,2,4510,1.227778E-03,315
42446.4114386574,1579593,1.4,2,4511,1.266667E-03,404
42446.4114548611,1579607,1.2,2,4512,1.188889E-03,287
42446.41146875,1579619,1.2,2,4513,1.188889E-03,501
42446.4114826389,1579631,1.2,2,4514,1.188889E-03,356
42446.4114965278,1579643,1.3,2,4515,1.227778E-03,286
42446.4115115741,1579656,1.3,2,4516,1.227778E-03,381
42446.4115266204,1579669,1.3,2,4517,1.227778E-03,371
42446.4115416667,1579682,1.2,2,4518,1.188889E-03,370
42446.4115555556,1579694,1.2,2,4519,1.188889E-03,253
42446.4115694444,1579706,1.3,2,4520,1.227778E-03,376
42446.4115844907,1579719,1.2,2,4521,1.188889E-03,396
42446.4115983796,1579731,1.2,2,4522,1.188889E-03,395
42446.4116122685,1579743,1.2,2,4523,1.188889E-03,443
42446.4116261574,1579755,1.2,2,4524,1.188889E-03,278
42446.4116400463,1579767,1.2,2,4525,1.188889E-03,346
42446.4116539352,1579779,1.4,2,4526,1.266667E-03,386
42446.4116701389,1579793,1,2,4527,1.111111E-03,262
42446.411681713,1579803,1.3,2,4528,1.227778E-03,256
42446.4116967593,1579816,1.2,2,4529,1.188889E-03,551
42446.4117106482,1579828,1.2,2,4530,1.188889E-03,374
42446.411724537,1579840,1.2,2,4531,1.188889E-03,301
42446.4117384259,1579852,1.1,2,4532,.00115,426
42446.4117511574,1579863,1.2,2,4533,1.188889E-03,471
42446.4117650463,1579875,1.2,2,4534,1.188889E-03,388
42446.4117789352,1579887,1.2,2,4535,1.188889E-03,338
42446.4117928241,1579899,1.3,2,4536,1.227778E-03,512
42446.4118078704,1579912,1.1,2,4537,.00115,310
42446.4118206019,1579923,1.2,2,4538,1.188889E-03,340
42446.4118344907,1579935,1.2,2,4539,1.188889E-03,272
42446.4118483796,1579947,1.1,2,4540,.00115,281
42446.4118611111,1579958,1.3,2,4541,1.227778E-03,413
42446.4118761574,1579971,1.2,2,4542,1.188889E-03,458
42446.4118900463,1579983,1.2,2,4543,1.188889E-03,360
42446.4119039352,1579995,1.2,2,4544,1.188889E-03,364
42446.4119178241,1580007,1.3,2,4545,1.227778E-03,444
42446.4119328704,1580020,1.3,2,4546,1.227778E-03,424
42446.4119479167,1580033,1.2,2,4547,1.188889E-03,351
42446.4119618056,1580045,1.2,2,4548,1.188889E-03,335
42446.4119756944,1580057,1.1,2,4549,.00115,429
42446.4119884259,1580068,1.2,2,4550,1.188889E-03,385
42446.4120023148,1580080,1.1,2,4551,.00115,324
42446.4120150463,1580091,1.2,2,4552,1.188889E-03,584
42446.4120289352,1580103,1.1,2,4553,.00115,287
42446.4120416667,1580114,1.3,2,4554,1.227778E-03,520
42446.412056713,1580127,1.1,2,4555,.00115,572
42446.4120694444,1580138,1.1,2,4556,.00115,362
42446.4120821759,1580149,1.2,2,4557,1.188889E-03,536
42446.4120960648,1580161,1.2,2,4558,1.188889E-03,474
42446.4121099537,1580173,1.1,2,4559,.00115,324
42446.4121226852,1580184,1.4,2,4560,1.266667E-03,681
42446.4121388889,1580198,.9,2,4561,1.072222E-03,312
42446.4121493056,1580207,1.2,2,4562,1.188889E-03,251
42446.4121631944,1580219,1.2,2,4563,1.188889E-03,424
42446.4121770833,1580231,1.4,2,4564,1.266667E-03,237
42446.412193287,1580245,1.6,2,4565,1.344444E-03,534
42446.4122118056,1580261,1.1,2,4566,.00115,459
42446.412224537,1580272,1.2,2,4567,1.188889E-03,466
42446.4122384259,1580284,1.5,2,4568,1.305556E-03,286
42446.412255787,1580299,1.2,2,4569,1.188889E-03,261
42446.4122696759,1580311,1.1,2,4570,.00115,242
42446.4122824074,1580322,1.3,2,4571,1.227778E-03,303
42446.4122974537,1580335,1.3,2,4572,1.227778E-03,285
42446.4123125,1580348,1.3,2,4573,1.227778E-03,385
42446.4123275463,1580361,1.2,2,4574,1.188889E-03,389
42446.4123414352,1580373,1.2,2,4575,1.188889E-03,395
42446.4123553241,1580385,1.2,2,4576,1.188889E-03,237
42446.412369213,1580397,1.2,2,4577,1.188889E-03,335
42446.4123831019,1580409,1.2,2,4578,1.188889E-03,441
42446.4123969907,1580421,1.2,2,4579,1.188889E-03,380
42446.4124108796,1580433,1.2,2,4580,1.188889E-03,377
42446.4124247685,1580445,1.2,2,4581,1.188889E-03,351
42446.4124386574,1580457,1.3,2,4582,1.227778E-03,406
42446.4124537037,1580470,1.2,2,4583,1.188889E-03,330
42446.4124675926,1580482,1.2,2,4584,1.188889E-03,422
42446.4124814815,1580494,1.1,2,4585,.00115,592
42446.412494213,1580505,1.3,2,4586,1.227778E-03,584
42446.4125092593,1580518,1.3,2,4587,1.227778E-03,359
42446.4125243056,1580531,1.6,2,4588,1.344444E-03,458
42446.4125428241,1580547,1.4,2,4589,1.266667E-03,511
42446.4125590278,1580561,1.3,2,4590,1.227778E-03,347
42446.4125740741,1580574,1.5,2,4591,1.305556E-03,504
42446.4125914352,1580589,1.5,2,4592,1.305556E-03,410
42446.4126087963,1580604,1.4,2,4593,1.266667E-03,356
42446.412625,1580618,1.5,2,4594,1.305556E-03,557
42446.4126423611,1580633,1.5,2,4595,1.305556E-03,384
42446.4126597222,1580648,1.6,2,4596,1.344444E-03,404
42446.4126782407,1580664,1.4,2,4597,1.266667E-03,341
42446.4126944444,1580678,1.2,2,4598,1.188889E-03,384
42446.4127083333,1580690,1.3,2,4599,1.227778E-03,457
42446.4127233796,1580703,1.4,2,4600,1.266667E-03,511
42446.4127395833,1580717,1.4,2,4601,1.266667E-03,423
42446.412755787,1580731,1.5,2,4602,1.305556E-03,395
42446.4127731481,1580746,1.4,2,4603,1.266667E-03,450
42446.4127893519,1580760,1.4,2,4604,1.266667E-03,529
42446.4128055556,1580774,2.8,2,4605,1.811111E-03,424
42446.412837963,1580802,1.4,2,4606,1.266667E-03,443
42446.4128541667,1580816,1.4,2,4607,1.266667E-03,363
42446.4128703704,1580830,1.6,2,4608,1.344444E-03,438
42446.4128888889,1580846,1.6,2,4609,1.344444E-03,421
42446.4129074074,1580862,1.6,2,4610,1.344444E-03,417
42446.4129259259,1580878,3.9,2,4611,2.238889E-03,405
42446.4129710648,1580917,1.3,2,4612,1.227778E-03,306
42446.4129861111,1580930,1.6,2,4613,1.344444E-03,439
42446.4130046296,1580946,1.6,2,4614,1.344444E-03,381
42446.4130231481,1580962,1.5,2,4615,1.305556E-03,306
42446.4130405093,1580977,1.6,2,4616,1.344444E-03,438
42446.4130590278,1580993,1.7,2,4617,1.383333E-03,503
42446.4130787037,1581010,3.5,2,4618,2.083333E-03,478
42446.413119213,1581045,1.7,2,4619,1.383333E-03,326
42446.4131388889,1581062,1.4,2,4620,1.266667E-03,411
42446.4131550926,1581076,1.4,2,4621,1.266667E-03,374
42446.4131712963,1581090,1.6,2,4622,1.344444E-03,453
42446.4131898148,1581106,1.6,2,4623,1.344444E-03,440
42446.4132083333,1581122,1.7,2,4624,1.383333E-03,309
42446.4132280093,1581139,2.7,2,4625,1.772222E-03,367
42446.4132592593,1581166,4.3,2,4626,2.394445E-03,255
42446.4133090278,1581209,2.1,2,4627,1.538889E-03,297
42446.4133333333,1581230,2.3,2,4628,1.616667E-03,407
42446.4133599537,1581253,1.7,2,4629,1.383333E-03,305
42446.4133796296,1581270,1.8,2,4630,1.422222E-03,370
42446.413400463,1581288,1.8,2,4631,1.422222E-03,503
42446.4134212963,1581306,1.9,2,4632,1.461111E-03,381
42446.413443287,1581325,7.3,1,4632,2.838889E-03,552
42446.4135277778,1581398,3.7,2,4633,2.161111E-03,257
42446.4135706019,1581435,1.5,2,4634,1.305556E-03,400
42446.413587963,1581450,1.4,2,4635,1.266667E-03,406
42446.4136041667,1581464,1.5,2,4636,1.305556E-03,373
42446.4136215278,1581479,1.5,2,4637,1.305556E-03,425
42446.4136388889,1581494,1.7,2,4638,1.383333E-03,434
42446.4136585648,1581511,1.8,2,4639,1.422222E-03,294
42446.4136793982,1581529,1.7,2,4640,1.383333E-03,311
42446.4136990741,1581546,1.4,2,4641,1.266667E-03,411
42446.4137152778,1581560,1.3,2,4642,1.227778E-03,415
42446.4137303241,1581573,1.6,2,4643,1.344444E-03,479
42446.4137488426,1581589,1.5,2,4644,1.305556E-03,328
42446.4137662037,1581604,1.6,2,4645,1.344444E-03,405
42446.4137847222,1581620,3.4,2,4646,2.044444E-03,585
42446.4138240741,1581654,1.4,2,4647,1.266667E-03,404
42446.4138402778,1581668,1.3,2,4648,1.227778E-03,362
42446.4138553241,1581681,1.4,2,4649,1.266667E-03,514
42446.4138715278,1581695,1.3,2,4650,1.227778E-03,329
42446.4138865741,1581708,1.5,2,4651,1.305556E-03,397
42446.4139039352,1581723,3.3,2,4652,2.005555E-03,607
42446.4139421296,1581756,1.4,2,4653,1.266667E-03,368
42446.4139583333,1581770,1.3,2,4654,1.227778E-03,421
42446.4139733796,1581783,1.5,2,4655,1.305556E-03,504
42446.4139907407,1581798,1.4,2,4656,1.266667E-03,389
42446.4140069444,1581812,1.6,2,4657,1.344444E-03,444
42446.414025463,1581828,1.7,2,4658,1.383333E-03,373
42446.4140451389,1581845,1.3,2,4659,1.227778E-03,275
42446.4140601852,1581858,1.5,2,4660,1.305556E-03,387
42446.4140775463,1581873,1.5,2,4661,1.305556E-03,460
42446.4140949074,1581888,1.5,2,4662,1.305556E-03,318
42446.4141122685,1581903,1.5,2,4663,1.305556E-03,489
42446.4141296296,1581918,1.6,2,4664,1.344444E-03,328
42446.4141481481,1581934,1.6,2,4665,1.344444E-03,230
42446.4141666667,1581950,1.6,2,4666,1.344444E-03,281
42446.4141851852,1581966,1.6,2,4667,1.344444E-03,453
42446.4142037037,1581982,1.6,2,4668,1.344444E-03,386
42446.4142222222,1581998,1.7,2,4669,1.383333E-03,309
42446.4142418982,1582015,1.7,2,4670,1.383333E-03,407
42446.4142615741,1582032,1.8,2,4671,1.422222E-03,325
42446.4142824074,1582050,1.3,2,4672,1.227778E-03,340
42446.4142974537,1582063,1.4,2,4673,1.266667E-03,343
42446.4143136574,1582077,1.5,2,4674,1.305556E-03,368
42446.4143310185,1582092,1.3,2,4675,1.227778E-03,239
42446.4143460648,1582105,1.3,2,4676,1.227778E-03,359
42446.4143611111,1582118,1.2,2,4677,1.188889E-03,372
42446.414375,1582130,1.3,2,4678,1.227778E-03,367
42446.4143900463,1582143,1.3,2,4679,1.227778E-03,247
42446.4144050926,1582156,1.3,2,4680,1.227778E-03,363
42446.4144201389,1582169,1.5,2,4681,1.305556E-03,464
42446.4144375,1582184,1.3,2,4682,1.227778E-03,192
42446.4144525463,1582197,1.4,2,4683,1.266667E-03,275
42446.41446875,1582211,8.2,1,4683,3.188889E-03,469
42446.4145636574,1582293,3.1,2,4684,1.927778E-03,210
42446.414599537,1582324,2.8,2,4685,1.811111E-03,368
42446.4146319444,1582352,7.4,1,4685,2.877778E-03,526
42446.4147175926,1582426,1.6,2,4686,1.344444E-03,295
42446.4147361111,1582442,1.6,2,4687,1.344444E-03,438
42446.4147546296,1582458,5,2,4688,2.666667E-03,691
42446.4148125,1582508,1.6,2,4689,1.344444E-03,280
42446.4148310185,1582524,4.2,2,4690,2.355556E-03,526
42446.4148796296,1582566,2.3,1,4690,8.944444E-04,424
42446.41490625,1582589,62.8,0,4690,2.180555E-02,118
42446.4156331019,1583217,1.6,1,4690,6.222222E-04,275
42446.4156516204,1583233,1.3,2,4691,1.227778E-03,244
42446.4156666667,1583246,18.9,1,4691,.00735,1140
42446.4158854167,1583435,4.7,2,4692,.00255,196
42446.4159398148,1583482,1.2,2,4693,1.188889E-03,197
42446.4159537037,1583494,3.6,2,4694,2.122222E-03,468
42446.4159953704,1583530,1.3,2,4695,1.227778E-03,162
42446.4160104167,1583543,2.2,2,4696,1.577778E-03,228
42446.4160358796,1583565,35.3,1,4696,1.372778E-02,567
42446.4164444444,1583918,1.4,2,4697,1.266667E-03,270
42446.4164606482,1583932,206.8,1,4697,8.042222E-02,2280
42446.4188541667,1586000,4.3,2,4698,2.394445E-03,259
42446.4189039352,1586043,255.8,1,4698,9.947778E-02,4242
42446.4218645833,1588601,1.1,2,4699,.00115,195
